,Pattern,Relative SUP,local_interest_16,local_criterion_16,local_interest_20,local_criterion_20,local_interest_22,local_criterion_22,local_interest_27,local_criterion_27
1395,"[6, 7, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1393,"[6, 7, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1416,"[6, 8, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1392,"[6, 7, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1373,"[5, 27, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1374,"[5, 27, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1375,"[5, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1376,"[5, 28, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1377,"[5, 28, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1378,"[5, 28, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1379,"[5, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1380,"[5, 29, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1381,"[5, 29, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1382,"[5, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1383,"[5, 30, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1384,"[5, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1385,"[6, 7]",1.0,0,0,0,0,0,0,0.0,0.0
1386,"[6, 7, 8]",0.8784530386740331,0,0,0,0,0,0,0.03248896765002257,0.028540032355544687
1387,"[6, 7, 9]",0.8784530386740331,0,0,0,0,0,0,0.03248896765002257,0.028540032355544687
1388,"[6, 7, 10]",0.649171270718232,0,0,0,0,0,0,0.10904195060738625,0.07078690163739162
1389,"[6, 7, 11]",0.5994475138121547,0,0,0,0,0,0,0.15689843929016978,0.09405237935349955
1390,"[6, 7, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1391,"[6, 7, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1415,"[6, 8, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1417,"[6, 8, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1281,"[5, 13, 19]",0.44505494505494503,0,0,0,0,0,0,0.29117487450820784,0.12958881777563094
1440,"[6, 9, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1442,"[6, 10]",0.649171270718232,0,0,0,0,0,0,0.10904195060738625,0.07078690163739162
1443,"[6, 10, 11]",0.5994475138121547,0,0,0,0,0,0,0.15689843929016978,0.09405237935349955
1444,"[6, 10, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1445,"[6, 10, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1446,"[6, 10, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1447,"[6, 10, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1448,"[6, 10, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1449,"[6, 10, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1450,"[6, 10, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1451,"[6, 10, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1452,"[6, 10, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1453,"[6, 10, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1454,"[6, 10, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1455,"[6, 10, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1456,"[6, 10, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1457,"[6, 10, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1458,"[6, 10, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1459,"[6, 11]",0.5994475138121547,0,0,0,0,0,0,0.15689843929016978,0.09405237935349955
1460,"[6, 11, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1441,"[6, 9, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1439,"[6, 9, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1418,"[6, 8, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1438,"[6, 9, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1419,"[6, 8, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1420,"[6, 8, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1421,"[6, 8, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1422,"[6, 8, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1423,"[6, 8, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1424,"[6, 9]",0.8784530386740331,0,0,0,0,0,0,0.03248896765002257,0.028540032355544687
1425,"[6, 9, 10]",0.649171270718232,0,0,0,0,0,0,0.10904195060738625,0.07078690163739162
1426,"[6, 9, 11]",0.5994475138121547,0,0,0,0,0,0,0.15689843929016978,0.09405237935349955
1427,"[6, 9, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1428,"[6, 9, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1429,"[6, 9, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1430,"[6, 9, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1431,"[6, 9, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1432,"[6, 9, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1433,"[6, 9, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1434,"[6, 9, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1435,"[6, 9, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1436,"[6, 9, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1437,"[6, 9, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1372,"[5, 27, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1371,"[5, 27, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1370,"[5, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1303,"[5, 19, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1305,"[5, 19, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1306,"[5, 19, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1307,"[5, 20]",0.3956043956043956,0,0,0,0,0,0,0.35676129426129427,0.14113633619128124
1308,"[5, 20, 21]",0.39285714285714285,0,0,0,0,0,0,0.36088911088911085,0.1417778649921507
1309,"[5, 20, 22]",0.2802197802197802,0,0,0,0,0,0,0.5921715898780118,0.1659381927680143
1310,"[5, 20, 23]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1311,"[5, 20, 24]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1312,"[5, 20, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1313,"[5, 20, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1314,"[5, 20, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1315,"[5, 20, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1316,"[5, 20, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1317,"[5, 20, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1318,"[5, 20, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1319,"[5, 21]",0.39285714285714285,0,0,0,0,0,0,0.36088911088911085,0.1417778649921507
1320,"[5, 21, 22]",0.2802197802197802,0,0,0,0,0,0,0.5921715898780118,0.1659381927680143
1321,"[5, 21, 23]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1322,"[5, 21, 24]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1323,"[5, 21, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1304,"[5, 19, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1302,"[5, 19, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1369,"[5, 26, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1301,"[5, 19, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1282,"[5, 13, 20]",0.3956043956043956,0,0,0,0,0,0,0.35676129426129427,0.14113633619128124
1283,"[5, 13, 21]",0.39285714285714285,0,0,0,0,0,0,0.36088911088911085,0.1417778649921507
1284,"[5, 13, 22]",0.2802197802197802,0,0,0,0,0,0,0.5921715898780118,0.1659381927680143
1285,"[5, 13, 23]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1286,"[5, 13, 24]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1287,"[5, 13, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1288,"[5, 13, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1289,"[5, 13, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1290,"[5, 13, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1291,"[5, 13, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1292,"[5, 13, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1293,"[5, 13, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1294,"[5, 19]",0.44505494505494503,0,0,0,0,0,0,0.29117487450820784,0.12958881777563094
1295,"[5, 19, 20]",0.3956043956043956,0,0,0,0,0,0,0.35676129426129427,0.14113633619128124
1296,"[5, 19, 21]",0.39285714285714285,0,0,0,0,0,0,0.36088911088911085,0.1417778649921507
1297,"[5, 19, 22]",0.2802197802197802,0,0,0,0,0,0,0.5921715898780118,0.1659381927680143
1298,"[5, 19, 23]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1299,"[5, 19, 24]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1300,"[5, 19, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1324,"[5, 21, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1325,"[5, 21, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1326,"[5, 21, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1327,"[5, 21, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1350,"[5, 24, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1351,"[5, 24, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1352,"[5, 24, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1353,"[5, 24, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1354,"[5, 24, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1355,"[5, 24, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1356,"[5, 24, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1357,"[5, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1358,"[5, 25, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1359,"[5, 25, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1360,"[5, 25, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1361,"[5, 25, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1362,"[5, 25, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1363,"[5, 25, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1364,"[5, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1365,"[5, 26, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1366,"[5, 26, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1367,"[5, 26, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1368,"[5, 26, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1349,"[5, 24]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1348,"[5, 23, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1347,"[5, 23, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1336,"[5, 22, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1328,"[5, 21, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1329,"[5, 21, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1330,"[5, 22]",0.2802197802197802,0,0,0,0,0,0,0.5921715898780118,0.1659381927680143
1331,"[5, 22, 23]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1332,"[5, 22, 24]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1333,"[5, 22, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1334,"[5, 22, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1335,"[5, 22, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1337,"[5, 22, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1346,"[5, 23, 29]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1338,"[5, 22, 30]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1339,"[5, 22, 31]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1340,"[5, 23]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1341,"[5, 23, 24]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1342,"[5, 23, 25]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1343,"[5, 23, 26]",0.2664835164835165,0,0,0,0,0,0,0.6427721762773309,0.17128818983214586
1344,"[5, 23, 27]",0.23351648351648352,0,0,0,0,0,0,0.7664835164835164,0.1789865354425794
1345,"[5, 23, 28]",0.20054945054945056,0,0,0,0,0,0,0.7664835164835164,0.15371784808597994
1098,"[4, 21, 31]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1097,"[4, 21, 30]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
1096,"[4, 21, 29]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
846,"[3, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
848,"[3, 22, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
849,"[3, 22, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
850,"[3, 22, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
851,"[3, 22, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
852,"[3, 22, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
853,"[3, 22, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
854,"[3, 22, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
855,"[3, 22, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
856,"[3, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
857,"[3, 23, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
858,"[3, 23, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
859,"[3, 23, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
860,"[3, 23, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
861,"[3, 23, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
862,"[3, 23, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
863,"[3, 23, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
864,"[3, 23, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
865,"[3, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
866,"[3, 24, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
847,"[3, 22, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
845,"[3, 21, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
868,"[3, 24, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
844,"[3, 21, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
825,"[3, 20, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
826,"[3, 20, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
827,"[3, 20, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
828,"[3, 20, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
829,"[3, 20, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
830,"[3, 20, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
831,"[3, 20, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
832,"[3, 20, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
833,"[3, 20, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
834,"[3, 20, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
835,"[3, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
836,"[3, 21, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
837,"[3, 21, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
838,"[3, 21, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
839,"[3, 21, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
840,"[3, 21, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
841,"[3, 21, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
842,"[3, 21, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
843,"[3, 21, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
867,"[3, 24, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
869,"[3, 24, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
1095,"[4, 21, 28]",0.18434343434343434,0,0,0,0,0,0,0.7853535353535354,0.1447747678808285
892,"[3, 28, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
894,"[3, 28, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
895,"[3, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
896,"[3, 29, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
897,"[3, 29, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
898,"[3, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
899,"[3, 30, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
900,"[3, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
901,"[4, 5]",0.9191919191919192,0,0,0,0,0,0,0.01715946527267284,0.01577284181629524
902,"[4, 5, 6]",0.9141414141414141,0,0,0,0,0,0,0.02016016518778954,0.01842924191409044
903,"[4, 5, 7]",0.9141414141414141,0,0,0,0,0,0,0.02016016518778954,0.01842924191409044
904,"[4, 5, 8]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
905,"[4, 5, 9]",0.803030303030303,0,0,0,0,0,0,0.05264913283781211,0.04227884909703094
906,"[4, 5, 10]",0.5934343434343434,0,0,0,0,0,0,0.1292021157951758,0.07667297275723815
907,"[4, 5, 11]",0.547979797979798,0,0,0,0,0,0,0.17705860447795932,0.09702453831241711
908,"[4, 5, 12]",0.48737373737373735,0,0,0,0,0,0,0.224129045557617,0.10923461058742444
909,"[4, 5, 13]",0.45707070707070707,0,0,0,0,0,0,0.25496679502204367,0.11653785328027753
910,"[4, 5, 19]",0.4090909090909091,0,0,0,0,0,0,0.3100448933782267,0.12683654729109275
911,"[4, 5, 20]",0.36363636363636365,0,0,0,0,0,0,0.37563131313131315,0.13659320477502296
912,"[4, 5, 21]",0.3611111111111111,0,0,0,0,0,0,0.37975912975912973,0.13713524130190796
893,"[3, 28, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
891,"[3, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
870,"[3, 24, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
890,"[3, 27, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
871,"[3, 24, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
872,"[3, 24, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
873,"[3, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
874,"[3, 25, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
875,"[3, 25, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
876,"[3, 25, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
877,"[3, 25, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
878,"[3, 25, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
879,"[3, 25, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
880,"[3, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
881,"[3, 26, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
882,"[3, 26, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
883,"[3, 26, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
884,"[3, 26, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
885,"[3, 26, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
886,"[3, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
887,"[3, 27, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
888,"[3, 27, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
889,"[3, 27, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
824,"[3, 20, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
823,"[3, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
822,"[3, 19, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
755,"[3, 10, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
757,"[3, 10, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
758,"[3, 10, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
759,"[3, 10, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
760,"[3, 10, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
761,"[3, 10, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
762,"[3, 10, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
763,"[3, 10, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
764,"[3, 10, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
765,"[3, 11]",0.323397913561848,0,0,0,0,0,0,0.26502846703798577,0.0857096532745796
766,"[3, 11, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
767,"[3, 11, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
